drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,Metadata_Drug_name,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex,ObjectArea_NUC_B,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectAvgInten_NUC_B,ObjectVarInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Lyso,RingAvgInten_Lyso,CircTotalInten_Lyso,CircAvgInten_Lyso,RingSpotTotalInten_Lyso,RingSpotAvgInten_Lyso,RingSpotTotalArea_Lyso,RingSpotAvgArea_Lyso,RingSpotCount_Lyso,CircSpotTotalInten_Lyso,CircSpotAvgInten_Lyso,CircSpotTotalArea_Lyso,CircSpotAvgArea_Lyso,CircSpotCount_Lyso,TotalInten_Lyso,AvgInten_Lyso,RingTotalInten_Perox,RingAvgInten_Perox,CircTotalInten_Perox,CircAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotAvgInten_Perox,RingSpotTotalArea_Perox,RingSpotAvgArea_Perox,RingSpotCount_Perox,CircSpotTotalInten_Perox,CircSpotAvgInten_Perox,CircSpotTotalArea_Perox,CircSpotAvgArea_Perox,CircSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,CircTotalInten_Lipids,CircAvgInten_Lipids,RingSpotTotalInten_Lipids,RingSpotAvgInten_Lipids,RingSpotTotalArea_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,CircSpotTotalInten_Lipids,CircSpotAvgInten_Lipids,CircSpotTotalArea_Lipids,CircSpotAvgArea_Lipids,CircSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeP2A_NUC_C1,ObjectShapeLWR_NUC_C1,ObjectTotalInten_NUC_C1,ObjectAvgInten_NUC_C1,ObjectVarInten_NUC_C1,ObjectSize_NUC_C1,RingTotalInten_ER,RingAvgInten_ER,CircTotalInten_ER,CircAvgInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotTotalArea_ER,RingSpotAvgArea_ER,RingSpotCount_ER,CircSpotTotalInten_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectArea_NUC_C2,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectTotalInten_NUC_C2,ObjectAvgInten_NUC_C2,ObjectVarInten_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingAvgInten_TUB,CircTotalInten_TUB,CircAvgInten_TUB,RingSpotTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,CircSpotTotalInten_TUB,CircSpotAvgInten_TUB,CircSpotTotalArea_TUB,CircSpotAvgArea_TUB,CircSpotCount_TUB,TotalInten_TUB,AvgInten_TUB,RingTotalInten_ACT,RingAvgInten_ACT,CircTotalInten_ACT,CircAvgInten_ACT,RingSpotTotalInten_ACT,RingSpotAvgInten_ACT,RingSpotTotalArea_ACT,RingSpotAvgArea_ACT,RingSpotCount_ACT,CircSpotTotalInten_ACT,CircSpotAvgInten_ACT,CircSpotTotalArea_ACT,CircSpotAvgArea_ACT,CircSpotCount_ACT,TotalInten_ACT,AvgInten_ACT
220_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,1.11443433,0.800865801,0.857451404,1.009230769,0.107182681,0.132999215,0.101725775,0.071619122,0.07292393,0.152690259,0.095698936,0.397337779,0.848515997,0.392805254,1.063601859,1.259368465,0.425491443,0.993074702,0.487863333,0.925869529,0.477796707,0.675782588,0.138506997,0.07509313,0.359409841,0.392805254,1.063601859,0.135485588,0.159434566,0.555437398,2.337589435,0.198698269,0.223965492,0.193862488,0.133897685,0.204233114,1.246851336,2.238064027,0.823981118,3.444198911,0.471868441,0.555437398,2.337589435,0.600909317,0.943710304,0.749831363,0.982865768,0.220207073,0.237989556,0.155432721,0.747208209,0.966294523,0.067716562,0.068329627,0.074241185,0.136337634,0.120874679,0.128602031,0.260866532,0.067716562,0.068329627,0.349844556,0.216494022,0.103425316,0.151256868,0.452355032,0.293594255,0.333721787,0.039381853,0.123343428,0.3258418,0.086787719,1.257087741,0.238079615,2.397424497,0.232722404,0.89016835,0.821576537,0.395606555,1.09258579,0.428213385,1.197470107,0.3258418,0.086787719,0.193116467,0.269350198,0.104438629,0.227134506,0.35774787,0.642966056,0.155662575,0.158795356,0.205150209,0.205766916,0.51713601,0.163880079,0.113921028,0.073513031,0.104438629,0.227134506,0.111867564,0.225321257,0.146219368,0.383309712,0.392999158,0.461408912,0.341073257,0.083734548,0.409133975,0.17686054,0.242272345,0.516238414,0.132067508,0.363815595,0.146219368,0.383309712,0.112933008,0.765080147,0.08689777,1.181333228,2.627663486,2.393783312,0.100238937,0.181527284,0.616866047,0.502598178,0.538126593,0.310488553,0.349079371,0.200314624,0.926479033,0.128008961,0.264388634,0.436315515,0.183830752,0.358561961,0.083418562,0.502598178,0.538126593,0.122171586,0.230594357,0.046725917,0.355689268,1.089563333,1.273406359,0.1286869,0.126005185,0.706552843,0.078924619,3.965600065,0.083769524,0.435942189,0.075335263,3.247620749,0.135728684,0.290786181,5.330361324,0.273790618,0.415328531,0.159226998,0.078924619,3.965600065,0.198691572,0.448475305,0.129509826,3.691644572,0.14696985,5.422713706,0.460814808,2.021261786,0.454563535,0.364535225,5.164582475,0.507378394,0.336693116,0.28812019,0.129509826,3.691644572
221_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,0.871581451,0.8,0.768052516,1.072463768,0.262760781,0.192324267,0.186231173,0.100770558,0.348716403,0.09099712,0.241865884,0.400381665,0.445264005,0.418692005,0.182736952,4.366959183,0.57778474,4.271635697,1.474179772,1.370186857,0.368684131,0.296991649,0.162315763,0.17849596,0.126407214,0.418692005,0.182736952,0.269438528,0.304175134,0.378793563,0.561780097,0.263954814,0.255690963,0.313796746,0.534953748,0.119379912,0.381748589,0.413069203,0.201616793,0.487080959,0.53163536,0.378793563,0.561780097,0.286573428,0.170744991,0.138796429,0.284915871,0.053347224,0.308931612,0.467185591,0.513670326,0.397733066,0.104695174,0.365688428,0.181160848,0.270691202,0.435571593,0.303213093,0.699605991,0.104695174,0.365688428,0.437035752,0.082160192,0.086597419,0.263309205,0.318489145,0.127475784,0.409959402,0.060047453,0.178437306,0.399373329,0.110540965,0.325232623,0.089908494,0.539302669,0.485859969,0.214293022,0.138473436,0.174263564,0.103968803,0.239173746,0.148058984,0.399373329,0.110540965,0.064326245,0.140428669,0.268946899,0.119319719,0.174390359,0.393968259,0.049715001,0.250176134,0.220565738,0.08656358,0.334541112,0.106293067,0.16854385,0.223662489,0.268946899,0.119319719,0.471023169,0.804891631,0.185586337,0.865664626,0.319163096,0.419919106,0.374915318,0.210058448,0.538652819,0.254709156,0.195807652,0.407018302,0.16307211,0.541354211,0.185586337,0.865664626,0.172482641,0.675393205,0.231653219,0.214194518,0.296460496,0.222182774,0.119971113,0.079620877,0.536851299,0.151605988,0.48224258,0.420607832,0.618128291,0.405871599,0.260115674,0.207372674,0.102135106,0.481788754,0.086940742,0.528335996,0.367642865,0.151605988,0.48224258,0.091410529,0.247912996,0.12313421,0.138562535,0.289269765,0.178243145,0.106527156,0.136697977,0.552142124,0.178855443,0.505169638,0.136400426,0.507434487,0.043653493,0.449413976,0.322382545,0.215502462,0.42384697,0.143916756,0.252135522,0.279952967,0.178855443,0.505169638,0.220291926,0.219755759,0.249856061,0.37927085,0.207538976,0.352104635,0.345898407,0.861119877,0.557083645,0.309210923,0.396719359,0.336490646,0.702207348,0.50229415,0.249856061,0.37927085
222_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,0.827586207,0.976086957,0.818380744,0.971014493,0.587302513,0.225602383,0.129254773,0.088706744,0.65235778,0.187083509,0.52339648,0.341507393,0.304273208,0.537185969,0.204254836,3.479732735,0.512043499,3.197301308,1.443194553,0.541127797,0.614233194,0.513579731,0.404898496,0.158841727,0.720400981,0.537185969,0.204254836,0.175283566,0.841355999,0.546935219,1.223340949,0.153253508,0.605312479,0.175575767,0.593059899,0.655011324,1.302038118,0.903280554,0.861989009,0.675033864,0.580848005,0.546935219,1.223340949,1.00232156,1.177895463,0.184982821,1.0608855,0.180431978,0.630280359,0.811325202,1.364859738,1.078371236,0.093444646,0.672147763,0.187130312,0.473791598,0.598720974,0.639329344,2.052223954,0.093444646,0.672147763,0.239226716,0.302398012,0.177091278,0.115942893,0.247109853,0.144817536,0.227970747,0.137793127,0.495560694,0.288735895,0.182617738,0.717206631,0.249601133,1.902935917,0.330273913,1.023420324,0.481706017,0.422413668,0.602207264,0.380881823,0.639827857,0.288735895,0.182617738,0.276700776,0.637750548,0.371294353,0.279581551,0.266986802,0.090688084,0.287249757,0.17808259,0.237612499,0.227010948,0.143732183,0.188832706,0.161276148,0.358418853,0.371294353,0.279581551,0.257001157,1.126739331,0.168761533,0.845954993,0.791775274,0.714408209,0.692766318,0.3148515,0.483561147,0.895143541,0.326811183,0.610011884,0.247114031,0.394902913,0.168761533,0.845954993,0.288908108,1.076136465,0.310333947,0.377727231,0.203620259,0.392611716,0.259979978,0.12232343,0.180559455,0.267177994,0.260070546,0.201874077,0.178130155,0.156429892,0.289881499,0.154842135,0.510004209,0.197811713,0.509971604,0.248038495,0.354496137,0.267177994,0.260070546,0.138052275,0.166458563,0.048108519,0.26861738,0.2567407,0.157201887,0.149901788,0.306493159,0.28459804,0.12345743,0.275906766,0.266456406,0.197662182,0.113183629,0.710371331,0.471051923,0.296681906,0.250792253,0.151882105,0.732306331,0.444128108,0.12345743,0.275906766,0.131801826,0.248070928,0.265226108,0.248143388,0.585855687,0.275268323,0.109429433,0.569858959,0.479337386,0.644935708,0.311807947,0.085215197,0.456964381,0.29912782,0.265226108,0.248143388
223_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,0.68489893,0.576086957,0.673960613,0.936231884,0.334152386,0.101178054,0.055316305,0.067398872,0.39275791,0.192051102,0.308142364,0.209219099,0.207074514,0.3235905,0.254933262,3.645671159,0.587905961,3.481415802,0.868920946,0.880836562,0.280013512,0.630092525,0.145334027,0.201250779,0.217403812,0.3235905,0.254933262,0.228460532,0.363536378,0.319500873,1.192558349,1.579085448,0.141122413,1.689780871,0.153748111,1.981091945,1.946295295,0.773248311,1.638622475,2.326651337,0.341054885,0.319500873,1.192558349,0.621700312,0.307639665,0.801004725,0.271708978,0.769389461,0.125957137,0.902790538,0.544406967,0.448144881,0.067638396,0.400195653,0.145685131,0.333691796,0.245310003,0.369909548,0.465257268,0.067638396,0.400195653,0.050360871,0.130532702,0.062444519,0.157970319,0.194675871,0.091745218,0.050988634,0.167165781,0.335824079,0.100716818,0.274550921,2.097756371,0.084302801,1.582787259,0.853265063,1.411682495,0.101332402,0.144098159,0.080872368,0.080527799,0.254458622,0.100716818,0.274550921,0.147742026,0.13011042,0.082532466,0.148082767,0.140623688,0.145630456,0.115839283,0.190651355,0.19507475,0.136891702,0.091620912,0.102161058,0.176217276,0.211270097,0.082532466,0.148082767,0.112056502,0.146555974,0.186659339,0.262904319,0.395477705,0.308415367,0.440003374,0.181844507,0.449846781,0.614374787,0.213899406,0.504561573,0.22567344,0.354323132,0.186659339,0.262904319,0.300016127,1.236298882,0.278170083,0.297499729,0.145451993,0.236919865,0.278169502,0.185064697,0.422763456,0.34867144,0.392066404,0.208190275,0.105881434,0.172101831,0.244209275,0.11819974,0.418381707,0.23760337,0.399346957,0.189126955,0.388725349,0.34867144,0.392066404,0.194430964,0.301772131,0.085606451,0.453551952,1.123738959,0.604835713,0.218190517,0.370283687,0.47274724,0.160180583,0.230965861,0.1497364,0.278914532,0.131579188,0.38415608,0.377896191,0.509336578,0.290624209,0.375286181,0.420044938,0.116202783,0.160180583,0.230965861,0.366553633,0.812467103,0.367882122,0.629845772,0.126266892,0.868871587,0.143357518,0.231282763,0.249629486,0.436823999,0.721017222,0.44116466,0.486047348,0.137579701,0.367882122,0.629845772
224_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,0.942925089,0.880434783,0.868708972,1.075362319,0.132550225,0.083931115,0.074903639,0.12344653,0.080287763,0.065852962,0.123715572,0.546173558,0.432095568,0.49997332,0.459918105,3.857764848,0.55887018,3.641888256,1.171126451,0.973381578,0.179678046,0.243250932,0.27527317,0.35667034,0.253692472,0.49997332,0.459918105,0.130099587,0.814745708,0.21601721,1.216470701,0.32644064,0.630387149,0.193131881,0.127218901,0.32671214,1.018425059,0.882441713,0.740434945,0.577842147,0.473084541,0.21601721,1.216470701,0.242908969,0.542961058,0.279382898,0.364201954,0.171484668,0.244435107,0.210969504,0.34707358,0.413809757,0.125032232,0.081474812,0.171101532,0.089393626,0.273093553,0.267030115,0.179725083,0.125032232,0.081474812,0.349592327,0.209096773,0.060723474,0.153641391,0.453642172,0.356070774,0.343933412,0.098030849,0.234016873,0.265816063,0.21519715,4.293282191,0.26195463,5.305426354,1.886313655,3.344795286,1.070339763,0.519210234,1.263567462,0.883780065,1.245129072,0.265816063,0.21519715,0.203790788,0.356396921,0.102185916,0.308214905,0.430414041,0.681213119,0.211770578,0.201327948,0.26397768,0.231284006,0.608736698,0.143867288,0.133375929,0.151099744,0.102185916,0.308214905,0.135918717,0.164912518,0.173095451,0.17797517,0.482368928,0.289649015,0.411849501,0.091290757,0.492327338,0.602689689,0.29195821,0.522270124,0.14429985,0.655286026,0.173095451,0.17797517,0.356471719,1.066817906,0.332453067,0.279401678,0.385573026,0.262688985,0.350345364,0.314862022,0.819615986,0.250844888,0.5550346,0.341123493,0.317069966,0.379069331,0.500941249,0.060317577,0.110616372,0.30192784,0.076523062,0.536004713,0.663893124,0.250844888,0.5550346,0.132383054,0.113617678,0.053164242,0.259806177,0.673273148,0.329914603,0.143268722,0.453807987,0.107741519,0.178128779,0.236340677,0.299677299,0.05457368,0.134081024,0.433013824,0.301557421,0.561305963,0.213922266,0.311518819,0.808919099,0.247273877,0.178128779,0.236340677,0.071578128,0.147711008,0.152532885,0.217445217,0.496884106,0.225739076,0.166420883,0.303527836,0.25184729,0.825975258,0.237436922,0.350434115,0.593103112,0.128318018,0.152532885,0.217445217
225_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,0.860879905,1.065217391,0.916849015,0.968115942,0.236036256,0.162305266,0.132841927,0.084506642,0.204544236,0.037696925,0.21662689,0.101318492,0.262162006,0.130652681,0.312426383,4.347186059,0.273229012,3.974807931,1.692597437,0.594607785,0.2424796,0.285906407,0.162281804,0.153865575,0.478603048,0.130652681,0.312426383,0.048196818,0.249084363,0.152200192,0.460412264,0.485337815,0.496686403,0.428898272,0.690049089,0.135999694,0.221007549,0.511241056,0.12651046,0.939032636,0.501725819,0.152200192,0.460412264,0.255421244,0.541829805,0.574440627,0.611417242,0.441959802,0.718187113,0.511756856,0.215993815,0.504705263,0.085071491,0.209951774,0.251588697,0.1187875,0.432392003,0.248958891,0.765775536,0.085071491,0.209951774,0.393024668,0.232681453,0.236597179,0.150724241,0.840902499,0.481247531,0.378792555,0.082721418,0.251394619,0.151622438,0.598669357,0.508656812,0.282490995,1.759067938,0.70291857,1.008931624,0.381374162,0.492546877,0.488928021,0.306037798,0.487100278,0.151622438,0.598669357,0.247642684,0.293609486,0.154277868,0.59362277,0.359391257,0.723370665,0.072019041,0.278978587,0.072208027,0.447986822,0.58974075,0.083199303,0.073082631,0.262663367,0.154277868,0.59362277,0.204314067,0.430039423,0.088478704,1.054170091,0.576453895,0.640595867,0.44112041,0.08556031,0.405162355,1.221975326,0.497222174,0.773195397,0.294734652,0.581485066,0.088478704,1.054170091,0.333423832,0.333322156,0.119818441,0.506853763,0.14814207,0.225803838,0.323325511,0.148515551,0.279326808,0.356166317,0.20305841,0.306611319,0.423902036,0.258186868,0.349394879,0.298889706,0.137504007,0.244682707,0.148867936,0.153978036,0.199824508,0.356166317,0.20305841,0.049386892,0.136733123,0.208953359,0.186621278,0.263933113,0.147878816,0.064679364,0.096303446,0.056751501,0.313384786,0.210218612,0.103826284,0.181702879,0.120351729,0.446932745,0.566846029,0.204659689,0.238678242,0.263129581,0.336019033,0.4942287,0.313384786,0.210218612,0.142368597,0.173340147,0.190117111,0.456283761,0.283072744,0.508461738,0.685117034,0.638233651,0.75574193,0.369112696,0.478132727,0.684761492,0.459821517,0.596937333,0.190117111,0.456283761
226_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,1.059453032,1.067391304,1.015317287,0.971014493,0.063242827,0.093208512,0.030887315,0.128471882,0.112110728,0.046027171,0.061872267,0.112391557,0.167355434,0.366024502,0.317022687,4.400658091,0.344281107,4.203019319,1.530445856,1.362319498,0.134013261,0.336203162,0.051394487,0.071016784,0.159944636,0.366024502,0.317022687,0.199361671,0.065277236,0.312479074,0.23554629,0.464578063,0.088286968,0.478262603,0.292303709,0.326549595,0.26587294,0.247336085,0.241338738,0.824214589,0.093899811,0.312479074,0.23554629,0.16930943,0.235703458,0.611775262,0.303052525,0.552147962,0.622275085,0.09741545,0.253974417,0.279387923,0.124852799,0.110243009,0.059625652,0.088157185,0.081706652,0.10942682,0.168820113,0.124852799,0.110243009,0.16350192,0.136286696,0.109142674,0.365754298,0.74016488,0.405125417,0.165834532,0.072763156,0.056196125,0.154100413,0.13501978,1.128129691,0.048874412,0.591852291,1.123032038,0.572005216,0.287418287,0.239836608,0.211356412,0.476084199,0.198276742,0.154100413,0.13501978,0.086656717,0.06766006,0.134546353,0.076572687,0.153841142,0.363637675,0.045551189,0.194939084,0.151083079,0.230732485,0.279876486,0.21281841,0.277226249,0.232816229,0.134546353,0.076572687,0.102159193,0.08489553,0.20482056,0.170876472,0.473579809,0.315058376,0.491782541,0.119367592,0.584634641,0.373309699,0.294860515,0.344009258,0.14533597,0.625182614,0.20482056,0.170876472,0.199399159,0.314317029,0.176509367,0.317949455,0.310698374,0.167972209,0.178716149,0.149984227,0.147544672,0.254885117,0.202167269,0.139063521,0.117872673,0.178718489,0.25562893,0.126828738,0.310952418,0.148375866,0.29059649,0.271560763,0.328784607,0.254885117,0.202167269,0.072727952,0.218017391,0.089247507,0.174383961,0.228602401,0.128895321,0.075215134,0.232142922,0.0474796,0.21382353,0.336611802,0.064508147,0.219719158,0.075487169,0.319821744,0.33995964,0.344525179,0.301640988,0.20447289,0.5012986,0.402866956,0.21382353,0.336611802,0.28564636,0.237884724,0.238927263,0.7579933,0.215295114,0.578740557,0.233098624,0.380569269,0.448039045,0.261453526,0.796165705,0.260983346,0.35173556,0.309488931,0.238927263,0.7579933
227_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,1.007134364,1,1.013129103,1.011594203,0.070987142,0.092543023,0.048598854,0.050811012,0.107935925,0.045942815,0.067620084,0.077715477,0.2027474,0.104383784,0.159788331,4.292969169,0.421025694,4.092432629,1.376299288,1.335282188,0.19370634,0.207666418,0.141895979,0.073204642,0.374340535,0.104383784,0.159788331,0.102850123,0.149057769,0.127365644,0.201476608,0.034941125,0.069831215,0.035529567,0.091287517,0.131767144,0.178900425,0.193462819,0.144675157,0.572055271,0.193932897,0.127365644,0.201476608,0.237865738,0.214194839,0.190692365,0.380461156,0.031206978,0.229096197,0.0767414,0.22693357,0.321740008,0.055578059,0.122613668,0.043767422,0.113323088,0.097058095,0.191019703,0.228715127,0.055578059,0.122613668,0.300011329,0.165996237,0.114250476,0.088065295,0.534295329,0.328504613,0.275897775,0.062259433,0.208438304,0.254939893,0.126157082,0.484070797,0.157115533,1.215902432,0.458797905,0.515029725,0.303052096,0.273259685,0.239069083,0.223276508,0.291124952,0.254939893,0.126157082,0.140672704,0.173863869,0.182756196,0.115034248,0.093067065,0.059121147,0.115631548,0.326898313,0.316482783,0.208060192,0.106697406,0.139533715,0.073777157,0.18554446,0.182756196,0.115034248,0.128795268,0.300416373,0.187467663,0.172133032,0.538903764,0.240468857,0.621248287,0.158446915,0.674135994,0.479113718,0.204971788,0.516695339,0.146675954,0.676602341,0.187467663,0.172133032,0.344652595,0.431452774,0.144857692,0.430362367,0.390541997,0.236207468,0.330775839,0.120951045,0.233949097,0.258050204,0.213801868,0.31086116,0.08784322,0.315379842,0.373128621,0.130518908,0.164763082,0.159413163,0.126857864,0.192534602,0.242040098,0.258050204,0.213801868,0.054703303,0.18619378,0.178095929,0.148369151,0.246568986,0.160042559,0.058632782,0.20234352,0.079711312,0.148487715,0.534998164,0.092789705,0.614693769,0.227516286,0.330245454,0.525903317,0.25037251,0.540453842,0.101006465,0.414259623,0.291416477,0.148487715,0.534998164,0.037777406,0.095066723,0.131942775,0.434755183,0.068825908,0.181119917,0.084451242,0.111306937,0.08667584,0.322054464,0.451593947,0.106629904,0.363190674,0.052811903,0.131942775,0.434755183
228_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,1.067776457,0.92826087,0.881838074,0.701449275,0.090513576,0.126309581,0.107293865,0.109213134,0.211116051,0.078047602,0.08230572,0.423288287,0.58098357,0.133395108,0.504163311,4.124471456,0.294327093,3.783353338,1.269692635,0.836920939,0.328412581,0.498734486,0.17794823,0.156901191,0.198893656,0.133395108,0.504163311,0.086479692,0.182831332,0.173677895,0.366129902,0.659218516,0.242236054,0.642317599,0.604860907,0.374012605,0.465992759,0.373456545,0.325633825,0.895825391,0.152359856,0.173677895,0.366129902,0.355624264,0.570379058,0.978514744,0.63416292,0.901440421,0.988372367,0.097905303,0.343186857,0.567906865,0.108518418,0.214518495,0.202661017,0.166623867,0.378203067,0.290154194,0.435243423,0.108518418,0.214518495,0.182750249,0.162197646,0.084534627,0.123585794,0.126882558,0.116600038,0.174328997,0.316517069,0.11229262,0.215002992,0.09808782,2.294081597,0.09486228,2.16940422,0.83035745,2.919676134,0.770644688,0.147339548,1.178105869,0.358274705,1.688395379,0.215002992,0.09808782,0.162191204,0.097391853,0.094613735,0.135610805,0.098977342,0.637515987,0.374838213,0.432577835,0.102774867,0.131340709,0.542595059,0.343519098,0.394902936,0.293000202,0.094613735,0.135610805,0.288146476,0.094409682,0.163029407,0.207252387,1.401521982,0.310154791,1.458247958,0.188909424,1.110804612,1.241875587,0.205933264,1.323099438,0.191053289,1.017914031,0.163029407,0.207252387,0.475012564,0.54795636,0.24875675,0.547511585,0.344492485,0.17969078,0.45071717,0.189871527,0.711023138,0.44503156,0.485754755,0.539811754,0.419683029,0.344028939,0.388632532,0.152953279,0.144871421,0.362685059,0.103175291,0.234896454,0.420366256,0.44503156,0.485754755,0.093185127,0.099593618,0.14317534,0.450848533,0.848217392,0.488547952,0.096380009,0.033821904,0.079894231,0.590812844,0.318681214,0.123519673,0.149736755,0.083677679,0.252998657,0.143108873,0.081128299,0.327447301,0.06222437,0.172536441,0.052167302,0.590812844,0.318681214,0.413792554,0.128947792,0.568374963,0.194694518,0.112066182,0.179211181,0.089161405,0.231636627,0.116459988,0.146880758,0.175717335,0.153226702,0.2810602,0.198210038,0.568374963,0.194694518
229_DMSO,NA,NA,NA,NA,DMSO,NA,control,DMSO,NULL,NULL,0.939357907,1.010869565,0.98249453,1.098550725,0.161649662,0.103642062,0.055596029,0.071002517,0.174311105,0.076181649,0.145731407,0.235544381,0.474692728,0.336448675,0.155324719,4.26155209,0.627822716,4.230244074,1.421252837,1.47445761,0.302937039,0.257984425,0.067828071,0.124676729,0.118764729,0.336448675,0.155324719,0.100369831,0.24157821,0.184334708,0.252044232,0.294038369,0.090247926,0.31973115,0.494137618,0.175929005,0.177015552,0.155428744,0.165457474,0.549227643,0.165408904,0.184334708,0.252044232,0.182109175,0.299467457,0.08285486,0.290464608,0.105483795,0.230444525,0.114698749,0.391236096,0.369934006,0.074705045,0.191551811,0.081059076,0.146615817,0.2073182,0.232425097,0.490468586,0.074705045,0.191551811,0.065277243,0.113217882,0.042216778,0.268541636,0.459698023,0.314799437,0.058861322,0.048541421,0.248919139,0.096269225,0.327308671,1.805679993,0.250588134,2.972758118,0.350075934,1.62705144,0.635560364,0.516347315,0.793101953,0.445272176,0.790707107,0.096269225,0.327308671,0.088692485,0.157103058,0.190281885,0.283088615,0.061279167,0.140903701,0.040736331,0.109368017,0.071534252,0.230704223,0.123822931,0.12672138,0.157276127,0.237587702,0.190281885,0.283088615,0.262160749,0.532149137,0.234138085,0.767629321,0.235113655,0.387841885,0.425456652,0.105830773,0.500693171,0.243219274,0.200203696,0.367656424,0.158783503,0.580521144,0.234138085,0.767629321,0.170889311,0.233947541,0.186146396,0.077909938,0.105992541,0.138453408,0.169379255,0.210095234,0.614118246,0.12994367,0.645964967,0.421287407,0.695594785,0.455147163,0.343416188,0.294176496,0.471093624,0.632447063,0.381585917,0.554106532,0.075236006,0.12994367,0.645964967,0.066196753,0.13528244,0.049989189,0.06511345,0.071353163,0.078950724,0.078154385,0.107709155,0.397871568,0.153489174,0.230197294,0.124932863,0.344837306,0.115449332,0.114462031,0.188013289,0.083139296,0.383518343,0.076555247,0.224176305,0.126960602,0.153489174,0.230197294,0.214109516,0.375803311,0.141638312,0.180747166,0.23905606,0.276229816,0.406565612,0.416224081,0.401669359,0.280191307,0.214085875,0.396813414,0.268254996,0.402275684,0.141638312,0.180747166
