drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,RingTotalInten_RNA,CircSpotTotalInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,RingTotalInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgArea_MITO,CircSpotTotalInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Perox,RingAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotTotalArea_Perox,RingSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,RingSpotAvgInten_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeLWR_NUC_C1,RingTotalInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotCount_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,RingTotalInten_ACT,RingSpotTotalInten_ACT,RingSpotTotalArea_ACT,RingSpotCount_ACT,TotalInten_ACT
bleomycin_0.3125_0.015625,1,B10,2,10,bleomycin,Bleomycin,treated,B10,Plate1_drugs,1,bleomycin,treated,0.015625,0.3125,0.746064623,0.81655481,0.844563553,1.356613757,0.364398358,0.307491975,0.217348944,0.284485273,0.525281946,0.512138321,0.427849111,0.445344209,0.351529866,0.517052092,0.522276444,0.492497116,0.515092672,0.469761333,0.407417752,0.589234841,0.435809691,0.561115639,0.392330132,0.50869811,0.581047216,0.273811308,0.292792564,0.455918095,0.401247331,0.492686225,0.289211076,0.201535851,0.274204949,0.419506474,0.488512148,0.475897197,0.467218997,0.413453081,0.278251181,0.450444554,0.544221162,0.31040937,0.509706351,0.494997246,0.337098275,0.518224903,0.393775048,0.284879346,0.225840753,0.373589092,0.275760841,0.423618339,0.391617304,0.390065126,0.309005027,0.277508907,0.375705707,0.428479695,0.227505975,0.32191855,0.437523551,0.384356586,0.341987891,0.49487417,0.472149326,0.435471838,0.225803724,0.470514489,0.462935896,0.440547534,0.263064163,0.26058846,0.452716098
bleomycin_0.625_0.03125,1,B09,2,9,bleomycin,Bleomycin,treated,B09,Plate1_drugs,1,bleomycin,treated,0.03125,0.625,0.848798674,0.902311708,0.89280245,1.160846561,0.359603496,0.298654364,0.223487073,0.403855278,0.556194233,0.513047338,0.42842094,0.434879065,0.391974453,0.554764542,0.52243422,0.544951385,0.361187509,0.49956325,0.473036784,0.525732587,0.419444787,0.375885948,0.486889887,0.526406978,0.509490339,0.311437498,0.30618297,0.494574703,0.462304006,0.561586136,0.357553229,0.15274378,0.464511011,0.480278296,0.430265029,0.459758076,0.441764182,0.399883023,0.160818522,0.371511938,0.530646329,0.435875594,0.524365113,0.511496481,0.263163836,0.477406821,0.487932903,0.28920619,0.241483983,0.352630202,0.334419686,0.424975349,0.388144008,0.404209635,0.29667137,0.176758858,0.315701773,0.409841959,0.234195617,0.332552378,0.31563372,0.337070071,0.147725203,0.406785248,0.469104364,0.132681549,0.446075906,0.405905079,0.44474854,0.380140576,0.280009392,0.444676764,0.399675424
bleomycin_1.25_0.0625,1,B07,2,7,bleomycin,Bleomycin,treated,B07,Plate1_drugs,1,bleomycin,treated,0.0625,1.25,0.79991715,0.978374348,0.934150077,1.308994709,0.366621296,0.277148637,0.244153481,0.344983972,0.509593579,0.492529173,0.464085341,0.444562293,0.439358287,0.448685124,0.500300493,0.466564842,0.413760657,0.44098405,0.46732822,0.56546707,0.417671374,0.42689992,0.521110815,0.485234267,0.47563227,0.426640759,0.397057208,0.526253575,0.432411721,0.570858976,0.3072166,0.322364846,0.426844107,0.423608605,0.453927267,0.464541434,0.438924263,0.396537022,0.209955142,0.41473681,0.528394979,0.410813332,0.525229415,0.511535998,0.298751401,0.505743785,0.442438892,0.356551892,0.245661442,0.369927111,0.31682512,0.424039581,0.340842095,0.367352894,0.348918377,0.188605827,0.323646838,0.461094407,0.307419946,0.311397836,0.412626864,0.363074711,0.236847572,0.348006223,0.41235906,0.17895844,0.433827886,0.384895728,0.486569681,0.421438157,0.305346016,0.484374523,0.476351143
bleomycin_10_0.5,1,B04,2,4,bleomycin,Bleomycin,treated,B04,Plate1_drugs,1,bleomycin,treated,0.5,10,0.817315659,0.936614467,0.908882083,1.251851852,0.338562111,0.255688623,0.217335997,0.152434164,0.486980537,0.472395004,0.386965113,0.397537343,0.329065702,0.498685323,0.483711123,0.507791975,0.468474302,0.480807445,0.38512626,0.511962385,0.379521894,0.388816987,0.42955513,0.532502384,0.561605655,0.361305047,0.302739159,0.443318518,0.379587818,0.488855621,0.371841858,0.175183087,0.428439266,0.49622138,0.418957514,0.411654539,0.456361273,0.345271538,0.328536197,0.242176118,0.4889514,0.478674181,0.585367929,0.460197224,0.366878614,0.489929167,0.55440246,0.481823609,0.221868596,0.341747109,0.138224223,0.436028099,0.470331717,0.419004321,0.391421723,0.198001775,0.358002102,0.383732155,0.173918703,0.364174703,0.402711979,0.348994587,0.179146204,0.230076117,0.390787738,0.2871673,0.456502622,0.46131425,0.434174479,0.310356145,0.382502289,0.490293385,0.411365779
bleomycin_2.5_0.125,1,B06,2,6,bleomycin,Bleomycin,treated,B06,Plate1_drugs,1,bleomycin,treated,0.125,2.5,0.933305717,1.017897092,1.0237366,1.26031746,0.357389393,0.29333423,0.241263324,0.288822306,0.553916405,0.474609344,0.376100834,0.409089804,0.395139947,0.514320529,0.523055489,0.563732064,0.307121914,0.569320696,0.432280446,0.368426814,0.433231335,0.398337232,0.336883412,0.537645091,0.469861158,0.166684544,0.325979842,0.479784799,0.381964963,0.444820124,0.357399883,0.160446586,0.373600504,0.440962231,0.464952691,0.48463051,0.478821608,0.418737749,0.349397861,0.408234265,0.53233891,0.429411158,0.495718909,0.445389822,0.302381845,0.498765677,0.460868225,0.264981085,0.297470411,0.365805465,0.196473417,0.363057392,0.273291293,0.281508449,0.286773475,0.179215576,0.381425227,0.441642716,0.294443654,0.277990289,0.430652257,0.381352603,0.274183947,0.399807716,0.426365308,0.251122078,0.470670879,0.399073579,0.478151349,0.4277073,0.280475907,0.4658308,0.471721806
bleomycin_20_1,1,B03,2,3,bleomycin,Bleomycin,treated,B03,Plate1_drugs,1,bleomycin,treated,1,20,0.794117647,0.764354959,0.887442573,1.343915344,0.31973751,0.244132787,0.311610173,0.307734542,0.405887598,0.450774643,0.369768316,0.381775361,0.318162005,0.433158158,0.449387356,0.448065722,0.47461347,0.412855529,0.38525893,0.552570596,0.395280383,0.416372852,0.449444426,0.56480899,0.619573669,0.435296714,0.316969936,0.448986028,0.324603013,0.491448199,0.232754434,0.235522352,0.407309861,0.407337832,0.439862994,0.440385688,0.434619085,0.378383601,0.316076852,0.37360616,0.497400682,0.454222597,0.560967499,0.443641467,0.228518106,0.455671029,0.495276025,0.46253857,0.340952394,0.281994554,0.298593745,0.368411937,0.408611723,0.38775172,0.196243962,0.361391566,0.311919864,0.455888045,0.380739259,0.210078138,0.272346504,0.288220768,0.302789073,0.314114662,0.517832594,0.323277387,0.502834454,0.471916848,0.344417504,0.226401247,0.335099468,0.422296141,0.342071801
bleomycin_5_0.25,1,B05,2,5,bleomycin,Bleomycin,treated,B05,Plate1_drugs,1,bleomycin,treated,0.25,5,0.701325601,0.909768829,0.879785605,1.322751323,0.368495399,0.281324157,0.191786348,0.230219904,0.491708787,0.483643777,0.433048831,0.431127843,0.411996654,0.492197322,0.544936775,0.503165714,0.600640599,0.431516251,0.349422208,0.638459136,0.479564212,0.56403126,0.466055025,0.548073793,0.606804373,0.404371916,0.33267882,0.463111382,0.39108117,0.436387023,0.330540482,0.13930139,0.395560686,0.403622963,0.443852256,0.44417223,0.445625319,0.391138458,0.286153846,0.400950539,0.508851558,0.492007675,0.588275745,0.538990905,0.252729559,0.490218398,0.492127544,0.476635938,0.268537464,0.345686442,0.298080003,0.392661072,0.376830902,0.293190004,0.284599982,0.322047682,0.311457604,0.429179131,0.33917991,0.345608833,0.359774776,0.342654577,0.232008915,0.357663991,0.487478866,0.269316891,0.481374052,0.466378027,0.445162582,0.36321382,0.358593585,0.498098249,0.45632002
brefeldin-a_0.3125_0.015625,1,F23,6,23,brefeldin-a,Brefeldin A,treated,F23,Plate1_drugs,1,brefeldin-a,treated,0.015625,0.3125,0.542667771,0.747949292,0.698315467,0.53015873,0.403643101,0.381215471,0.434790119,0.49240464,0.487725618,0.46244724,0.440935071,0.288366531,0.500679062,0.434538203,0.377037838,0.475963997,0.669222912,0.447623936,0.607619025,0.657846503,0.644302002,0.78818601,0.45729627,0.352828507,0.655333165,0.620262285,0.384677297,0.313820435,0.518899598,0.367809623,0.55011036,0.43519513,0.513273946,0.44764868,0.515350304,0.446876242,0.528527803,0.403816071,0.482032337,0.575789344,0.544330427,0.509404402,0.459329227,0.608744909,0.445157093,0.975087175,0.576866033,0.587840911,0.367899792,0.355773709,0.477198707,0.373450193,0.286477231,0.408734941,0.508885125,0.596764586,0.499346673,0.627791088,0.432342169,0.574962446,0.256386631,0.246502116,0.317620966,0.38341193,0.594328411,0.367210308,0.614472481,0.529967261,0.442273975,0.205649514,0.401601341,0.364940619,0.338285008
brefeldin-a_0.625_0.03125,1,F22,6,22,brefeldin-a,Brefeldin A,treated,F22,Plate1_drugs,1,brefeldin-a,treated,0.03125,0.625,0.544739022,0.668158091,0.696784074,0.567195767,0.388793979,0.379006964,0.318628612,0.572934285,0.537538054,0.423788199,0.38864078,0.371641209,0.406005905,0.345105595,0.427399261,0.530537167,0.686772635,0.390066496,0.714986692,0.564441772,0.617221897,0.840273044,0.481288618,0.408326666,0.641374588,0.711727354,0.307373503,0.451426155,0.596699742,0.502069077,0.51964057,0.42871659,0.528157643,0.442665805,0.52767131,0.470260061,0.474716305,0.344235584,0.148783551,0.644246296,0.634202637,0.424232468,0.2140584,0.633103258,0.412112467,0.989731281,0.545611898,0.571624478,0.323469789,0.407428677,0.497491264,0.320934375,0.326188005,0.427842855,0.524122696,0.62105278,0.554168757,0.636297167,0.430966608,0.602392664,0.38079572,0.226445607,0.396439478,0.359568334,0.610863256,0.392849653,0.653246615,0.565743627,0.425546989,0.278854854,0.073841371,0.272678715,0.343232718
brefeldin-a_1.25_0.0625,1,F21,6,21,brefeldin-a,Brefeldin A,treated,F21,Plate1_drugs,1,brefeldin-a,treated,0.0625,1.25,0.527340514,0.736763609,0.660796325,0.55026455,0.380119813,0.383455118,0.381470356,0.562182808,0.542488391,0.416835971,0.424435597,0.358536901,0.489649208,0.378165126,0.428795716,0.527271811,0.685756136,0.402755839,0.704688911,0.571292685,0.621913935,0.853069429,0.497937992,0.411394052,0.618036599,0.684291109,0.309457777,0.435919903,0.584382051,0.462501324,0.540275223,0.4215886,0.537161614,0.422680679,0.546834639,0.492569987,0.50117828,0.32675401,0.179328713,0.676148599,0.678901305,0.439699047,0.21828544,0.635399577,0.476487098,0.993410751,0.561025113,0.574039693,0.365978282,0.397030413,0.460905598,0.301748853,0.166322025,0.432125391,0.511179756,0.65161,0.605580679,0.628179356,0.392054812,0.587923071,0.226809153,0.219166033,0.366434172,0.199653157,0.58596682,0.430022793,0.626907212,0.551861253,0.471432067,0.387141003,0.2265482,0.09013213,0.284248361
brefeldin-a_10_0.5,1,F17,6,17,brefeldin-a,Brefeldin A,treated,F17,Plate1_drugs,1,brefeldin-a,treated,0.5,10,0.644159072,0.708426547,0.584226646,0.543915344,0.357222676,0.35989024,0.441165882,0.585417252,0.507877448,0.486197758,0.496029641,0.431946356,0.501411526,0.39588088,0.420147047,0.456529886,0.6967108,0.318688898,0.68437094,0.605071037,0.641977161,0.844216077,0.479642397,0.273883184,0.68136938,0.676911504,0.423417951,0.35515344,0.634853195,0.477850817,0.551106767,0.511592182,0.495990193,0.30722429,0.536847043,0.464513546,0.464506288,0.358448102,0.311162407,0.64403514,0.667368996,0.339487551,0.388947253,0.652644588,0.520382274,0.995964959,0.450403107,0.520122959,0.430375259,0.392582845,0.512288817,0.301263694,0.321954385,0.438957017,0.564083864,0.662901678,0.586552526,0.62374394,0.500044126,0.591968902,0.379785287,0.237639456,0.340052595,0.393530585,0.62731393,0.308487284,0.632203056,0.527901208,0.36928501,0.321552934,0.426366228,0.349421767,0.445008285
brefeldin-a_2.5_0.125,1,F20,6,20,brefeldin-a,Brefeldin A,treated,F20,Plate1_drugs,1,brefeldin-a,treated,0.125,2.5,0.584092792,0.630872483,0.616385911,0.573544974,0.359397102,0.365033477,0.320461557,0.584411878,0.524468723,0.40084007,0.418940335,0.405217347,0.367865488,0.357018572,0.467162186,0.519134028,0.688441224,0.332670261,0.725275918,0.504449451,0.626506405,0.866403514,0.517746108,0.445454312,0.663042115,0.730203184,0.338608078,0.467911484,0.633552887,0.528852856,0.570504505,0.486956374,0.516950439,0.300649002,0.526057563,0.470950155,0.523436977,0.376019137,0.346471436,0.636636798,0.667396302,0.386402934,0.180016351,0.623389363,0.35546371,0.981228966,0.497314308,0.564841889,0.344506614,0.365891689,0.528686335,0.392000379,0.37110267,0.409679679,0.535000434,0.60913679,0.401657732,0.660521025,0.441251595,0.601824847,0.143636484,0.159225654,0.363998111,0.298205102,0.587218525,0.435834778,0.603754157,0.550632544,0.446429008,0.249877534,0.365777919,0.335766975,0.370445149
brefeldin-a_20_1,1,F16,6,16,brefeldin-a,Brefeldin A,treated,F16,Plate1_drugs,1,brefeldin-a,treated,1,20,0.576636288,0.586129754,0.529096478,0.556613757,0.282536576,0.323321865,0.361546637,0.606811,0.542080328,0.477118833,0.461603441,0.474025685,0.414962092,0.371068253,0.465318994,0.493623932,0.708618618,0.264370712,0.755531197,0.466564942,0.614508262,0.874137565,0.528995652,0.391460076,0.68987262,0.757939693,0.331591403,0.471304753,0.652470845,0.537334241,0.58994062,0.501960181,0.481161844,0.325664687,0.543251067,0.478535262,0.506381109,0.314577543,0.277662987,0.635897705,0.677764857,0.345032915,0.414687583,0.645609064,0.481345336,0.985101675,0.430846821,0.520486871,0.418433207,0.413231051,0.50971936,0.359565233,0.251819132,0.353141315,0.537116641,0.658377653,0.59974674,0.618421334,0.487110887,0.566891764,0.506094833,0.121057376,0.347674876,0.439639318,0.671472702,0.408414895,0.659625378,0.569842355,0.452951799,0.13466156,0.438695581,0.374374351,0.376081183
brefeldin-a_5_0.25,1,F19,6,19,brefeldin-a,Brefeldin A,treated,F19,Plate1_drugs,1,brefeldin-a,treated,0.25,5,0.585749793,0.721103654,0.632465544,0.515343915,0.371151479,0.374940213,0.358487982,0.579576478,0.560367163,0.418878222,0.451600845,0.427151363,0.477565635,0.347640172,0.450193532,0.504177951,0.680781984,0.331332803,0.707230874,0.553252145,0.623689786,0.851119808,0.492445807,0.472454938,0.612254815,0.688637024,0.317437491,0.450884667,0.585971087,0.487194877,0.555587357,0.470322005,0.512998841,0.443340982,0.559553577,0.437803941,0.490462147,0.408354359,0.168501774,0.673525995,0.670016694,0.414407001,0.444305766,0.65757846,0.536329685,0.997110543,0.493129113,0.444435317,0.381475354,0.357180411,0.507630888,0.358934855,0.212751854,0.412909257,0.537054557,0.633730012,0.565102042,0.632362701,0.447080294,0.590710556,0.19778694,0.273284012,0.328108816,0.372478307,0.580164564,0.387927139,0.589495728,0.539293827,0.386096875,0.167139026,0.416695498,0.355622195,0.406232615
BTB06584_0.3125_0.015625,1,I08,9,8,BTB06584,BTB06584,treated,I08,Plate1_drugs,1,BTB06584,treated,0.015625,0.3125,1.050952775,1.041759881,1.052833078,0.725925926,0.314111816,0.304171333,0.140307976,0.338994244,0.140443555,0.323040923,0.118810417,0.231911628,0.196761624,0.294398908,0.428064157,0.451493163,0.369097976,0.421723891,0.345750237,0.303669887,0.155684811,0.445725891,0.207381397,0.250073911,0.377948839,0.444663483,0.124147713,0.26242763,0.162077318,0.238269029,0.403742438,0.262444931,0.333446311,0.53347448,0.225611756,0.204615121,0.196634052,0.372735811,0.427709374,0.391227329,0.432463294,0.467655546,0.481732018,0.436331027,0.398811472,0.387709007,0.546578309,0.302982445,0.215455075,0.362806672,0.411171364,0.507273611,0.544290555,0.465145911,0.523467238,0.283754401,0.220657603,0.443753223,0.391692455,0.5617026,0.414016472,0.373258589,0.194201071,0.285663628,0.213732585,0.244189396,0.336047401,0.406945825,0.302506151,0.172269581,0.208773907,0.03261346,0.159932514
BTB06584_0.625_0.03125,1,I07,9,7,BTB06584,BTB06584,treated,I07,Plate1_drugs,1,BTB06584,treated,0.03125,0.625,1.076222038,1.060402685,1.055895865,0.838095238,0.434995401,0.391373909,0.235838167,0.282386796,0.261363362,0.3179938,0.194014943,0.252637957,0.234335108,0.392864034,0.162459446,0.274664002,0.468755447,0.212439711,0.426602988,0.389280914,0.257006234,0.49119082,0.271125273,0.26898824,0.432859835,0.474420423,0.071250583,0.269113369,0.128219418,0.211919323,0.325090609,0.194213703,0.401704007,0.49689451,0.135637407,0.245942711,0.233505302,0.237335129,0.498958005,0.180125438,0.465575567,0.439628467,0.444672565,0.508535934,0.205316004,0.418831105,0.496228382,0.256559751,0.242299934,0.354410543,0.216596488,0.247846818,0.318062533,0.287657343,0.305192209,0.166904554,0.315841854,0.06930305,0.25828675,0.236000818,0.446005094,0.415160637,0.097760429,0.264327155,0.163620206,0.247900429,0.330991911,0.401964862,0.301542322,0.070402385,0.102524647,0.185599111,0.211486048
BTB06584_1.25_0.0625,1,I06,9,6,BTB06584,BTB06584,treated,I06,Plate1_drugs,1,BTB06584,treated,0.0625,1.25,1.106462303,0.946308725,0.969372129,0.873015873,0.388139392,0.357591759,0.277725332,0.21744117,0.318229441,0.307611074,0.31603852,0.28435073,0.422956604,0.302744908,0.145736753,0.269602456,0.443916906,0.313162,0.296617958,0.450747183,0.336959693,0.49695639,0.337669216,0.355767284,0.473557574,0.441754965,0.106322948,0.088847238,0.262523895,0.243496619,0.350443284,0.275437752,0.371264641,0.430671176,0.274883422,0.309945644,0.367668204,0.346113578,0.482346015,0.268193036,0.362904705,0.476109868,0.539938944,0.542551338,0.311329907,0.408812836,0.519586357,0.477283937,0.256722357,0.346426894,0.240208632,0.340664098,0.28377505,0.322108211,0.237856053,0.263433278,0.35176463,0.069400715,0.228233485,0.269830453,0.428466459,0.402151799,0.141635811,0.34138456,0.329790315,0.353657711,0.414849696,0.510372204,0.31903737,0.05536239,0.160378156,0.292199895,0.151886184
BTB06584_10_0.5,1,I02,9,2,BTB06584,BTB06584,treated,I02,Plate1_drugs,1,BTB06584,treated,0.5,10,0.944490472,1.08650261,1.131699847,1.261375661,0.368196289,0.342155876,0.272800055,0.200420945,0.224017842,0.282567222,0.238344628,0.267352085,0.325389711,0.299161076,0.15246646,0.174275946,0.252087549,0.403610757,0.4407034,0.440809749,0.332732876,0.511891861,0.447769909,0.339316378,0.234411639,0.414593698,0.19836491,0.2677348,0.084827272,0.188164038,0.251602862,0.191248137,0.395286947,0.397489226,0.332454597,0.162849136,0.125019487,0.175667514,0.451459637,0.248829047,0.439247201,0.218690208,0.385773557,0.431276504,0.297196609,0.437375704,0.337005915,0.383243893,0.172453554,0.287357675,0.324106496,0.41967625,0.484459156,0.325531609,0.434174397,0.250566127,0.334296873,0.325656644,0.361305171,0.534876253,0.426408116,0.377397165,0.135900042,0.177762115,0.384565567,0.109962637,0.286173482,0.230852541,0.37413795,0.274909965,0.199809352,0.311684101,0.280980335
BTB06584_2.5_0.125,1,I05,9,5,BTB06584,BTB06584,treated,I05,Plate1_drugs,1,BTB06584,treated,0.125,2.5,1.057166529,0.957494407,0.953292496,1.015873016,0.426509813,0.364804087,0.295009832,0.255428923,0.204816208,0.315207166,0.239910851,0.295987354,0.344399659,0.299953239,0.302827809,0.302683368,0.408112497,0.193499102,0.411239562,0.215896321,0.257087688,0.541897136,0.3165673,0.283079375,0.441901502,0.448782185,0.094926095,0.155632904,0.270540623,0.291493877,0.312106947,0.223040497,0.348165424,0.409850067,0.230756139,0.392165079,0.394413476,0.28865348,0.508564034,0.19833283,0.393968237,0.418572112,0.549875685,0.572826102,0.222849727,0.421803487,0.468420566,0.384300626,0.33117425,0.327895892,0.220210987,0.44775118,0.420673495,0.342541865,0.360741489,0.264107296,0.430735373,0.189822081,0.323734065,0.33659662,0.406381169,0.384949116,0.248192486,0.109874476,0.304144783,0.19141279,0.365745616,0.360079513,0.346696606,0.13957821,0.198272856,0.076549201,0.328682185
