feature,plate,F_r,P_r,F_c,P_c,Channel,Channel_color,feature_type,P_r_log,P_c_log,marker,plate_rep,marker_sub,log_neg,plate_rep1,cell_struc
ObjectSize_NUC_B,2B3,0.81401454,0.641707155,0.655525548,0.827919755,NUC_B,panelB,non-int,-0.443623224,-0.188839043,Hoechst_panelB,plate2_rep3,Hoechst,0.443623224,p2.r3,DNA (Hoechst)
RingTotalInten_Lyso,1B1,0.631756059,0.800646019,0.85920087,0.634179864,Lyso,panelB,int,-0.222336353,-0.455422667,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.222336353,p1.r1,Lysosomes
RingTotalInten_Lyso,1B2,1.153399437,0.375949129,2.248735869,0.037625635,Lyso,panelB,int,-0.978301439,-3.280069681,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.978301439,p1.r2,Lysosomes
RingTotalInten_Lyso,1B3,1.360202916,0.260251071,1.888338513,0.080374148,Lyso,panelB,int,-1.346108457,-2.521062701,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.346108457,p1.r3,Lysosomes
RingTotalInten_Lyso,2B1,1.071660503,0.431912168,1.158586467,0.372535937,Lyso,panelB,int,-0.839533026,-0.987421771,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.839533026,p2.r1,Lysosomes
RingTotalInten_Lyso,2B2,1.01926889,0.470801296,1.191863443,0.348907873,Lyso,panelB,int,-0.753319151,-1.052947365,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.753319151,p2.r2,Lysosomes
RingTotalInten_Lyso,2B3,1.787790085,0.117601738,1.038257669,0.467996709,Lyso,panelB,int,-2.140451465,-0.759294016,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,2.140451465,p2.r3,Lysosomes
RingAvgInten_Lyso,1B1,1.007867021,0.479563231,0.546051751,0.911424989,Lyso,panelB,int,-0.734879524,-0.092745982,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.734879524,p1.r1,Lysosomes
RingAvgInten_Lyso,1B2,1.623408361,0.159945824,1.599436036,0.149229748,Lyso,panelB,int,-1.832920121,-1.902268229,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,1.832920121,p1.r2,Lysosomes
RingAvgInten_Lyso,1B3,1.431622998,0.228353065,1.176714457,0.359513049,Lyso,panelB,int,-1.476862317,-1.023004805,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.476862317,p1.r3,Lysosomes
RingAvgInten_Lyso,2B1,2.34152733,0.042307074,0.844550044,0.648541291,Lyso,panelB,int,-3.162800966,-0.433029606,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,3.162800966,p2.r1,Lysosomes
RingAvgInten_Lyso,2B2,0.918864244,0.551293179,0.791537636,0.700622401,Lyso,panelB,int,-0.595488526,-0.355786195,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.595488526,p2.r2,Lysosomes
RingAvgInten_Lyso,2B3,3.726859845,0.004183461,1.940872867,0.071860647,Lyso,panelB,int,-5.476616341,-2.633026488,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,5.476616341,p2.r3,Lysosomes
CircTotalInten_Lyso,1B1,0.670807615,0.767708516,0.526711973,0.923458143,Lyso,panelB,int,-0.264345154,-0.079629804,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.264345154,p1.r1,Lysosomes
CircTotalInten_Lyso,1B2,1.07225585,0.431483542,1.559377881,0.162569119,Lyso,panelB,int,-0.84052591,-1.816652018,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.84052591,p1.r2,Lysosomes
CircTotalInten_Lyso,1B3,1.325405022,0.277217262,1.481614501,0.191828136,Lyso,panelB,int,-1.282953739,-1.651155432,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.282953739,p1.r3,Lysosomes
CircTotalInten_Lyso,2B1,0.918134263,0.551903735,0.577256089,0.890138029,Lyso,panelB,int,-0.594381642,-0.11637874,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.594381642,p2.r1,Lysosomes
CircTotalInten_Lyso,2B2,2.604075899,0.026485055,1.445049241,0.207258409,Lyso,panelB,int,-3.631174659,-1.573788914,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,3.631174659,p2.r2,Lysosomes
CircTotalInten_Lyso,2B3,1.704859269,0.137348223,0.930093664,0.565792208,Lyso,panelB,int,-1.985235803,-0.569528391,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.985235803,p2.r3,Lysosomes
CircAvgInten_Lyso,1B1,0.901546838,0.565862587,1.625115309,0.141247851,Lyso,panelB,int,-0.56940401,-1.957239124,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.56940401,p1.r1,Lysosomes
CircAvgInten_Lyso,1B2,2.190529185,0.055692217,1.792079875,0.098747941,Lyso,panelB,int,-2.887914879,-2.315184726,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,2.887914879,p1.r2,Lysosomes
CircAvgInten_Lyso,1B3,1.322212476,0.278822362,0.893956828,0.600363418,Lyso,panelB,int,-1.277180397,-0.510220111,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.277180397,p1.r3,Lysosomes
CircAvgInten_Lyso,2B1,0.995762319,0.488977689,0.875754292,0.618019864,Lyso,panelB,int,-0.715438416,-0.481234679,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.715438416,p2.r1,Lysosomes
CircAvgInten_Lyso,2B2,1.210393556,0.340406076,1.347547059,0.254222007,Lyso,panelB,int,-1.077616032,-1.369547351,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,1.077616032,p2.r2,Lysosomes
CircAvgInten_Lyso,2B3,3.236274929,0.009074347,2.216973496,0.040188213,Lyso,panelB,int,-4.702303822,-3.214181537,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,4.702303822,p2.r3,Lysosomes
RingSpotTotalInten_Lyso,1B1,0.707483709,0.735894767,0.722982898,0.766757394,Lyso,panelB,int,-0.306668151,-0.265584833,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.306668151,p1.r1,Lysosomes
RingSpotTotalInten_Lyso,1B2,1.449579269,0.220923617,2.011260829,0.061886507,Lyso,panelB,int,-1.509938262,-2.782453103,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,1.509938262,p1.r2,Lysosomes
RingSpotTotalInten_Lyso,1B3,1.251992421,0.316255515,0.868232524,0.625352426,Lyso,panelB,int,-1.1512048,-0.469439906,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.1512048,p1.r3,Lysosomes
RingSpotTotalInten_Lyso,2B1,0.695056211,0.746747745,2.138536977,0.047333231,Lyso,panelB,int,-0.292027842,-3.050542681,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.292027842,p2.r1,Lysosomes
RingSpotTotalInten_Lyso,2B2,1.031941194,0.461186068,1.814977807,0.094022104,Lyso,panelB,int,-0.7739537,-2.364225372,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.7739537,p2.r2,Lysosomes
RingSpotTotalInten_Lyso,2B3,1.440210207,0.224771443,0.539731213,0.915458263,Lyso,panelB,int,-1.492671202,-0.088330505,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.492671202,p2.r3,Lysosomes
RingSpotAvgInten_Lyso,1B1,0.626209976,0.805221161,1.027949861,0.476871698,Lyso,panelB,int,-0.216638305,-0.740507802,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.216638305,p1.r1,Lysosomes
RingSpotAvgInten_Lyso,1B2,1.676577937,0.144812123,1.249449958,0.310886745,Lyso,panelB,int,-1.932318081,-1.168326598,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,1.932318081,p1.r2,Lysosomes
RingSpotAvgInten_Lyso,1B3,2.181573307,0.056614046,1.795600354,0.098005993,Lyso,panelB,int,-2.87149817,-2.322726648,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,2.87149817,p1.r3,Lysosomes
RingSpotAvgInten_Lyso,2B1,0.687368996,0.753426458,0.786916775,0.705146768,Lyso,panelB,int,-0.283123866,-0.349349317,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.283123866,p2.r1,Lysosomes
RingSpotAvgInten_Lyso,2B2,1.350726849,0.264776127,0.929403094,0.566445742,Lyso,panelB,int,-1.328870613,-0.56837398,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,1.328870613,p2.r2,Lysosomes
RingSpotAvgInten_Lyso,2B3,0.520859222,0.885085885,0.553578238,0.906497242,Lyso,panelB,int,-0.122070594,-0.098167291,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,0.122070594,p2.r3,Lysosomes
RingSpotTotalArea_Lyso,1B1,0.787628962,0.665037915,0.706908334,0.781794496,Lyso,panelB,non-int,-0.407911225,-0.246163366,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.407911225,p1.r1,Lysosomes
RingSpotTotalArea_Lyso,1B2,1.204685759,0.343837037,1.862719809,0.084894233,Lyso,panelB,non-int,-1.067587463,-2.46634912,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,1.067587463,p1.r2,Lysosomes
RingSpotTotalArea_Lyso,1B3,1.203967201,0.344270981,0.915414108,0.579747735,Lyso,panelB,non-int,-1.066326195,-0.545162209,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.066326195,p1.r3,Lysosomes
RingSpotTotalArea_Lyso,2B1,0.808991298,0.646139331,2.176094472,0.043758985,Lyso,panelB,non-int,-0.436740115,-3.129058327,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.436740115,p2.r1,Lysosomes
RingSpotTotalArea_Lyso,2B2,1.018988985,0.471015146,1.813840261,0.094251373,Lyso,panelB,non-int,-0.752865028,-2.361789886,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.752865028,p2.r2,Lysosomes
RingSpotTotalArea_Lyso,2B3,1.436800874,0.226187116,0.509510141,0.933377301,Lyso,panelB,non-int,-1.486392676,-0.068945764,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.486392676,p2.r3,Lysosomes
RingSpotAvgArea_Lyso,1B1,0.786802656,0.665770136,0.8141692,0.678403764,Lyso,panelB,non-int,-0.406810809,-0.388012646,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.406810809,p1.r1,Lysosomes
RingSpotAvgArea_Lyso,1B2,2.96331241,0.014264439,3.413680214,0.004016224,Lyso,panelB,non-int,-4.249985629,-5.517413034,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,4.249985629,p1.r2,Lysosomes
RingSpotAvgArea_Lyso,1B3,1.60323666,0.166084857,0.868348304,0.625239419,Lyso,panelB,non-int,-1.795256432,-0.469620632,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.795256432,p1.r3,Lysosomes
RingSpotAvgArea_Lyso,2B1,0.529589406,0.879083301,1.539875061,0.169475738,Lyso,panelB,non-int,-0.128875618,-1.775045498,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.128875618,p2.r1,Lysosomes
RingSpotAvgArea_Lyso,2B2,1.172692452,0.363597256,2.095313454,0.051827565,Lyso,panelB,non-int,-1.011708465,-2.959833129,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,1.011708465,p2.r2,Lysosomes
RingSpotAvgArea_Lyso,2B3,1.805302666,0.11381092,0.594731443,0.877270959,Lyso,panelB,non-int,-2.173216802,-0.130939373,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,2.173216802,p2.r3,Lysosomes
RingSpotCount_Lyso,1B1,0.640376066,0.79347984,0.622155289,0.855831474,Lyso,panelB,non-int,-0.231327145,-0.155681799,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.231327145,p1.r1,Lysosomes
RingSpotCount_Lyso,1B2,1.71741701,0.134157811,2.848358904,0.011368197,Lyso,panelB,non-int,-2.008738481,-4.476935599,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,2.008738481,p1.r2,Lysosomes
RingSpotCount_Lyso,1B3,1.207196146,0.342324533,0.743576047,0.747176886,Lyso,panelB,non-int,-1.071996064,-0.291453327,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.071996064,p1.r3,Lysosomes
RingSpotCount_Lyso,2B1,0.684860882,0.755599155,2.055610062,0.056348474,Lyso,panelB,non-int,-0.280244261,-2.876200126,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.280244261,p2.r1,Lysosomes
RingSpotCount_Lyso,2B2,0.823173924,0.633640663,1.790075078,0.099172994,Lyso,panelB,non-int,-0.456273262,-2.310889536,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.456273262,p2.r2,Lysosomes
RingSpotCount_Lyso,2B3,1.58315526,0.172424591,0.494792187,0.941262842,Lyso,panelB,non-int,-1.757795289,-0.060532857,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.757795289,p2.r3,Lysosomes
CircSpotTotalInten_Lyso,1B1,0.851810349,0.608581495,0.749641268,0.741352943,Lyso,panelB,int,-0.496624447,-0.299278461,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.496624447,p1.r1,Lysosomes
CircSpotTotalInten_Lyso,1B2,0.982510742,0.499413811,1.994565673,0.064114907,Lyso,panelB,int,-0.694320246,-2.747078386,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.694320246,p1.r2,Lysosomes
CircSpotTotalInten_Lyso,1B3,1.412014971,0.236731268,1.28974758,0.286402864,Lyso,panelB,int,-1.440829673,-1.250355842,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.440829673,p1.r3,Lysosomes
CircSpotTotalInten_Lyso,2B1,0.834582374,0.62362533,2.278624462,0.035370969,Lyso,panelB,int,-0.472205524,-3.341863883,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.472205524,p2.r1,Lysosomes
CircSpotTotalInten_Lyso,2B2,0.976530138,0.504167172,1.306910781,0.276491932,Lyso,panelB,int,-0.684847374,-1.285573637,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.684847374,p2.r2,Lysosomes
CircSpotTotalInten_Lyso,2B3,0.971268616,0.508370908,0.48685929,0.945279879,Lyso,panelB,int,-0.676543965,-0.056274227,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,0.676543965,p2.r3,Lysosomes
CircSpotAvgInten_Lyso,1B1,0.809826606,0.645401939,0.804241421,0.688159692,Lyso,panelB,int,-0.437881994,-0.373734357,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.437881994,p1.r1,Lysosomes
CircSpotAvgInten_Lyso,1B2,1.029244306,0.463221392,2.734129046,0.014175828,Lyso,panelB,int,-0.76955017,-4.25621701,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.76955017,p1.r2,Lysosomes
CircSpotAvgInten_Lyso,1B3,0.958184924,0.518911245,0.778282929,0.713583661,Lyso,panelB,int,-0.656022422,-0.337455595,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,0.656022422,p1.r3,Lysosomes
CircSpotAvgInten_Lyso,2B1,0.626864348,0.804682851,1.901344798,0.078174394,Lyso,panelB,int,-0.217307053,-2.548813127,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.217307053,p2.r1,Lysosomes
CircSpotAvgInten_Lyso,2B2,1.113636353,0.402442346,1.944171194,0.0713581,Lyso,panelB,int,-0.910203431,-2.640044414,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.910203431,p2.r2,Lysosomes
CircSpotAvgInten_Lyso,2B3,1.392729423,0.245248171,0.650557452,0.832189914,Lyso,panelB,int,-1.40548464,-0.183694602,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.40548464,p2.r3,Lysosomes
CircSpotTotalArea_Lyso,1B1,0.831713615,0.626140132,0.71089807,0.778084959,Lyso,panelB,non-int,-0.46818108,-0.250919558,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.46818108,p1.r1,Lysosomes
CircSpotTotalArea_Lyso,1B2,0.946670367,0.528287301,1.857081947,0.085923354,Lyso,panelB,non-int,-0.638115012,-2.454299607,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.638115012,p1.r2,Lysosomes
CircSpotTotalArea_Lyso,1B3,1.533503368,0.189123452,1.36639528,0.244448282,Lyso,panelB,non-int,-1.66535529,-1.408751519,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.66535529,p1.r3,Lysosomes
CircSpotTotalArea_Lyso,2B1,0.789513524,0.663368189,2.208829984,0.04087434,Lyso,panelB,non-int,-0.410425105,-3.197252799,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.410425105,p2.r1,Lysosomes
CircSpotTotalArea_Lyso,2B2,0.922959814,0.547873699,1.347970432,0.25399866,Lyso,panelB,non-int,-0.601710496,-1.370426288,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.601710496,p2.r2,Lysosomes
CircSpotTotalArea_Lyso,2B3,1.021923864,0.468776009,0.513644097,0.931062117,Lyso,panelB,non-int,-0.757630217,-0.071429283,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,0.757630217,p2.r3,Lysosomes
CircSpotAvgArea_Lyso,1B1,0.807718948,0.647262806,0.758919297,0.732401662,Lyso,panelB,non-int,-0.435002875,-0.311426197,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.435002875,p1.r1,Lysosomes
CircSpotAvgArea_Lyso,1B2,1.014836841,0.474194829,2.457208597,0.024559424,Lyso,panelB,non-int,-0.746137011,-3.706659639,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.746137011,p1.r2,Lysosomes
CircSpotAvgArea_Lyso,1B3,1.112681627,0.403095562,0.954142259,0.543233622,Lyso,panelB,non-int,-0.908581619,-0.610215808,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,0.908581619,p1.r3,Lysosomes
CircSpotAvgArea_Lyso,2B1,0.921051318,0.54946586,2.977736972,0.008891615,Lyso,panelB,non-int,-0.598808637,-4.722646601,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.598808637,p2.r1,Lysosomes
CircSpotAvgArea_Lyso,2B2,1.033775013,0.459805506,1.748574247,0.108399243,Lyso,panelB,non-int,-0.776951693,-2.221934175,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.776951693,p2.r2,Lysosomes
CircSpotAvgArea_Lyso,2B3,1.397031453,0.243324219,0.460903528,0.95727239,Lyso,panelB,non-int,-1.413360491,-0.043667299,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.413360491,p2.r3,Lysosomes
CircSpotCount_Lyso,1B1,0.787536517,0.665119831,0.741623234,0.749046947,Lyso,panelB,non-int,-0.407788058,-0.288953617,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.407788058,p1.r1,Lysosomes
CircSpotCount_Lyso,1B2,1.00852361,0.479055857,1.992678916,0.064371914,Lyso,panelB,non-int,-0.735938077,-2.743077856,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.735938077,p1.r2,Lysosomes
CircSpotCount_Lyso,1B3,1.313577885,0.283204987,1.218619579,0.330792824,Lyso,panelB,non-int,-1.261584308,-1.10626301,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.261584308,p1.r3,Lysosomes
CircSpotCount_Lyso,2B1,0.98670904,0.496093037,2.534869083,0.021008847,Lyso,panelB,non-int,-0.700991795,-3.862811653,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.700991795,p2.r1,Lysosomes
CircSpotCount_Lyso,2B2,0.904764306,0.563142523,1.497825538,0.185340759,Lyso,panelB,non-int,-0.574222534,-1.685559206,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,0.574222534,p2.r2,Lysosomes
CircSpotCount_Lyso,2B3,1.161820469,0.370517367,0.494758083,0.941280462,Lyso,panelB,non-int,-0.992854961,-0.060514137,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,0.992854961,p2.r3,Lysosomes
TotalInten_Lyso,1B1,0.670807615,0.767708516,0.526711973,0.923458143,Lyso,panelB,int,-0.264345154,-0.079629804,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.264345154,p1.r1,Lysosomes
TotalInten_Lyso,1B2,1.07225585,0.431483542,1.559377881,0.162569119,Lyso,panelB,int,-0.84052591,-1.816652018,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,0.84052591,p1.r2,Lysosomes
TotalInten_Lyso,1B3,1.325405022,0.277217262,1.481614501,0.191828136,Lyso,panelB,int,-1.282953739,-1.651155432,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.282953739,p1.r3,Lysosomes
TotalInten_Lyso,2B1,0.918134263,0.551903735,0.577256089,0.890138029,Lyso,panelB,int,-0.594381642,-0.11637874,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.594381642,p2.r1,Lysosomes
TotalInten_Lyso,2B2,2.604075899,0.026485055,1.445049241,0.207258409,Lyso,panelB,int,-3.631174659,-1.573788914,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,3.631174659,p2.r2,Lysosomes
TotalInten_Lyso,2B3,1.704859269,0.137348223,0.930093664,0.565792208,Lyso,panelB,int,-1.985235803,-0.569528391,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,1.985235803,p2.r3,Lysosomes
AvgInten_Lyso,1B1,0.901546838,0.565862587,1.625115309,0.141247851,Lyso,panelB,int,-0.56940401,-1.957239124,LysoTrackerRedDND99,plate1_rep1,LysoTrackerRedDND99,0.56940401,p1.r1,Lysosomes
AvgInten_Lyso,1B2,2.190529185,0.055692217,1.792079875,0.098747941,Lyso,panelB,int,-2.887914879,-2.315184726,LysoTrackerRedDND99,plate1_rep2,LysoTrackerRedDND99,2.887914879,p1.r2,Lysosomes
AvgInten_Lyso,1B3,1.322212476,0.278822362,0.893956828,0.600363418,Lyso,panelB,int,-1.277180397,-0.510220111,LysoTrackerRedDND99,plate1_rep3,LysoTrackerRedDND99,1.277180397,p1.r3,Lysosomes
AvgInten_Lyso,2B1,0.995762319,0.488977689,0.875754292,0.618019864,Lyso,panelB,int,-0.715438416,-0.481234679,LysoTrackerRedDND99,plate2_rep1,LysoTrackerRedDND99,0.715438416,p2.r1,Lysosomes
AvgInten_Lyso,2B2,1.210393556,0.340406076,1.347547059,0.254222007,Lyso,panelB,int,-1.077616032,-1.369547351,LysoTrackerRedDND99,plate2_rep2,LysoTrackerRedDND99,1.077616032,p2.r2,Lysosomes
AvgInten_Lyso,2B3,3.236274929,0.009074347,2.216973496,0.040188213,Lyso,panelB,int,-4.702303822,-3.214181537,LysoTrackerRedDND99,plate2_rep3,LysoTrackerRedDND99,4.702303822,p2.r3,Lysosomes
RingTotalInten_Perox,1B1,0.719421483,0.725414835,1.100459377,0.416723542,Perox,panelB,int,-0.321011602,-0.875332246,PeroxisomeGFP,plate1_rep1,PeroxisomeGFP,0.321011602,p1.r1,Peroxisomes
RingTotalInten_Perox,1B2,1.415323595,0.235297844,1.44546138,0.207078164,Perox,panelB,int,-1.446903147,-1.574658955,PeroxisomeGFP,plate1_rep2,PeroxisomeGFP,1.446903147,p1.r2,Peroxisomes
RingTotalInten_Perox,1B3,3.902089548,0.00320985,1.847985186,0.08761077,Perox,panelB,int,-5.741531003,-2.434851347,PeroxisomeGFP,plate1_rep3,PeroxisomeGFP,5.741531003,p1.r3,Peroxisomes
RingTotalInten_Perox,2B1,0.651498206,0.784141067,0.831663002,0.661202232,Perox,panelB,int,-0.243166342,-0.413695538,PeroxisomeGFP,plate2_rep1,PeroxisomeGFP,0.243166342,p2.r1,Peroxisomes
RingTotalInten_Perox,2B2,1.124656293,0.394960521,0.820131649,0.672541069,Perox,panelB,int,-0.928969465,-0.3966921,PeroxisomeGFP,plate2_rep2,PeroxisomeGFP,0.928969465,p2.r2,Peroxisomes
RingTotalInten_Perox,2B3,0.816825911,0.639229048,0.796243764,0.696009245,Perox,panelB,int,-0.447492441,-0.362392336,PeroxisomeGFP,plate2_rep3,PeroxisomeGFP,0.447492441,p2.r3,Peroxisomes
RingAvgInten_Perox,1B1,0.381964122,0.960359379,0.618918193,0.858436876,Perox,panelB,int,-0.040447711,-0.15264213,PeroxisomeGFP,plate1_rep1,PeroxisomeGFP,0.040447711,p1.r1,Peroxisomes
RingAvgInten_Perox,1B2,1.409971418,0.237620644,1.599028093,0.149360052,Perox,panelB,int,-1.437079808,-1.901395434,PeroxisomeGFP,plate1_rep2,PeroxisomeGFP,1.437079808,p1.r2,Peroxisomes
RingAvgInten_Perox,1B3,1.551210524,0.18299655,0.935336152,0.560840931,Perox,panelB,int,-1.69828798,-0.578317959,PeroxisomeGFP,plate1_rep3,PeroxisomeGFP,1.69828798,p1.r3,Peroxisomes
RingAvgInten_Perox,2B1,1.075874515,0.428884786,1.544941962,0.167654585,Perox,panelB,int,-0.84656696,-1.785849456,PeroxisomeGFP,plate2_rep1,PeroxisomeGFP,0.84656696,p2.r1,Peroxisomes
RingAvgInten_Perox,2B2,1.03392473,0.459692916,2.100640218,0.051250421,Perox,panelB,int,-0.777196587,-2.971031452,PeroxisomeGFP,plate2_rep2,PeroxisomeGFP,0.777196587,p2.r2,Peroxisomes
RingAvgInten_Perox,2B3,1.876548217,0.09962049,1.214563812,0.33348835,Perox,panelB,int,-2.306387416,-1.098147347,PeroxisomeGFP,plate2_rep3,PeroxisomeGFP,2.306387416,p2.r3,Peroxisomes
CircTotalInten_Perox,1B1,1.226253343,0.331021861,0.796641758,0.695618895,Perox,panelB,int,-1.105570859,-0.362953334,PeroxisomeGFP,plate1_rep1,PeroxisomeGFP,1.105570859,p1.r1,Peroxisomes
CircTotalInten_Perox,1B2,1.624171976,0.159717843,1.252728211,0.308830441,Perox,panelB,int,-1.834346503,-1.174962888,PeroxisomeGFP,plate1_rep2,PeroxisomeGFP,1.834346503,p1.r2,Peroxisomes
CircTotalInten_Perox,1B3,1.856297714,0.103460909,1.017729629,0.485772117,Perox,panelB,int,-2.26856143,-0.722015659,PeroxisomeGFP,plate1_rep3,PeroxisomeGFP,2.26856143,p1.r3,Peroxisomes
CircTotalInten_Perox,2B1,0.884995389,0.579944634,0.579690043,0.888385111,Perox,panelB,int,-0.544822639,-0.118349947,PeroxisomeGFP,plate2_rep1,PeroxisomeGFP,0.544822639,p2.r1,Peroxisomes
CircTotalInten_Perox,2B2,3.405709673,0.006906601,1.920682571,0.075017337,Perox,panelB,int,-4.975277647,-2.590036033,PeroxisomeGFP,plate2_rep2,PeroxisomeGFP,4.975277647,p2.r2,Peroxisomes
CircTotalInten_Perox,2B3,1.286466992,0.297363431,1.121498882,0.400304463,Perox,panelB,int,-1.212800214,-0.915529863,PeroxisomeGFP,plate2_rep3,PeroxisomeGFP,1.212800214,p2.r3,Peroxisomes
CircAvgInten_Perox,1B1,1.099173296,0.412423368,1.173852692,0.361544833,Perox,panelB,int,-0.885704866,-1.017369224,PeroxisomeGFP,plate1_rep1,PeroxisomeGFP,0.885704866,p1.r1,Peroxisomes
